1.3,0.05,180,8,11,13,14,15,17,17,18,19,20,21,22,22,23,23,23,23,24,24,23,24,23,23,23,23,23,24,23,24,23,23,23,23,23,23,23,23,21,22,22,23,22,21,21,21,22,23,24,22,22,20,21,21,22,22,21,20,21,21,21,20,20,20,19,20,21,21,22,21,19,20,20,20,20,19,21,21,21,20,19,20,17,18,18,19,19,19,19,20,18,20,18,18,17,18,18,18,18,18,19,19,19,19,19,19,20,21,19,16
1.35,0.05,180,2,10,12,13,14,16,17,16,16,17,19,19,21,22,23,23,22,24,22,22,22,23,23,22,21,22,23,23,23,23,24,23,21,22,22,23,23,22,21,20,20,21,22,21,21,22,21,21,22,22,23,23,20,21,20,21,21,23,22,21,20,20,20,22,19,19,18,18,20,21,22,22,21,21,21,21,21,21,21,20,19,20,19,21,20,20,21,19,19,19,18,18,17,19,18,19,18,17,17,18,19,18,18,19,21,19,21,21,16
1.4,0.05,180,5,9,11,13,14,14,15,17,18,19,20,20,21,21,21,21,21,20,22,23,23,23,23,23,22,23,23,20,20,21,21,20,21,22,24,22,22,22,21,20,21,20,21,19,20,21,21,23,23,23,24,22,22,21,22,21,21,20,19,21,21,22,21,21,20,20,20,20,21,19,18,20,19,20,21,22,23,22,21,20,20,19,20,18,18,16,18,18,19,20,19,18,19,19,18,18,19,17,18,19,19,19,19,20,21,22,22,22,15
1.45,0.05,180,7,11,13,15,15,19,18,19,19,18,20,20,20,21,21,20,20,21,22,21,22,23,23,23,22,22,21,21,23,23,22,21,23,22,23,23,24,23,23,22,24,23,23,23,21,22,22,22,22,23,22,19,22,22,22,22,21,21,22,23,23,24,24,22,23,23,24,23,24,23,22,24,22,23,23,23,22,21,20,20,20,19,19,18,17,18,19,18,19,19,18,18,19,17,18,17,18,18,19,18,19,19,19,19,20,21,21,19,15
1.5,0.05,180,9,10,12,13,15,15,17,18,17,19,20,20,20,20,22,21,22,22,24,24,23,24,23,24,24,24,24,23,25,25,23,24,24,24,24,23,23,23,24,24,23,24,25,23,23,24,23,23,23,22,22,23,22,21,22,21,21,22,21,22,22,22,20,22,22,22,22,21,20,21,21,22,22,21,21,20,20,20,18,20,18,17,18,19,18,19,18,18,18,18,17,18,17,18,18,18,18,18,18,19,19,19,19,18,19,19,19,16,13
1.55,0.05,180,6,10,13,14,15,16,16,17,18,19,19,18,20,20,20,20,21,20,22,22,22,23,21,21,22,22,23,23,23,22,21,22,22,24,23,21,21,22,22,23,21,20,19,19,20,20,21,21,21,21,20,20,19,20,20,19,19,19,19,20,21,20,20,21,21,22,21,22,21,20,21,20,20,21,21,21,20,20,21,20,21,22,21,19,19,19,19,18,18,18,19,18,19,18,18,18,19,19,20,19,19,19,19,19,19,19,19,20,15
1.6,0.05,180,7,11,12,14,16,16,18,18,19,19,19,20,20,20,22,21,22,20,21,21,20,21,22,22,23,21,21,21,21,20,23,20,21,22,22,21,22,22,21,20,19,19,20,20,20,19,19,20,20,22,20,22,22,24,22,23,22,22,22,19,18,21,21,22,23,22,21,21,20,21,21,21,20,19,19,19,20,20,22,19,20,19,19,18,17,18,17,17,16,17,18,18,18,19,18,18,18,18,18,19,19,19,19,19,20,23,23,22,15
1.65,0.05,180,10,12,13,16,16,17,17,18,18,20,19,19,21,21,21,22,23,23,22,22,20,22,22,22,23,22,22,22,21,21,23,21,21,19,21,21,22,22,21,20,21,21,22,22,20,21,20,19,21,22,20,21,20,19,19,20,20,20,19,20,20,20,21,21,21,21,22,19,20,20,21,19,19,19,19,19,20,21,19,21,18,19,19,18,18,18,18,17,16,17,18,18,18,18,19,18,18,18,19,18,19,20,22,22,23,22,23,21,14
1.7,0.05,180,4,9,12,14,15,16,18,18,18,19,19,20,21,21,21,22,21,21,20,20,21,21,21,22,22,21,22,21,22,20,19,19,19,20,20,21,20,20,20,19,20,19,19,19,20,19,21,21,22,22,21,22,20,19,19,19,18,20,19,17,20,20,20,20,21,20,21,20,20,22,21,19,20,20,19,20,21,21,19,19,19,19,18,18,17,18,17,17,18,18,18,19,18,18,19,18,19,19,18,19,19,19,20,19,22,23,26,26,19
1.75,0.05,180,9,12,15,15,16,17,19,19,18,17,18,21,22,22,22,19,21,20,23,22,21,21,23,23,24,23,25,23,25,22,23,22,22,21,21,22,22,22,22,22,21,21,22,23,22,21,21,21,21,21,23,24,25,23,21,22,22,21,24,22,23,23,22,23,23,23,21,21,22,22,22,23,22,21,19,20,20,21,21,20,21,21,20,19,19,20,18,18,18,18,17,18,18,20,19,20,19,19,20,21,21,21,21,21,21,22,22,23,19
1.8,0.05,180,9,12,14,14,16,17,17,18,18,20,21,22,23,23,23,24,24,25,24,24,25,24,25,25,23,23,23,23,24,24,24,25,25,25,24,24,24,23,22,21,22,23,22,22,22,22,22,22,22,23,21,21,21,20,22,22,23,23,24,24,22,22,21,22,22,22,22,22,24,24,25,24,25,24,22,22,21,20,20,19,19,20,20,21,21,21,19,19,24,19,19,18,19,18,17,19,18,19,19,19,19,19,19,23,25,26,25,24,17
1.85,0.05,180,10,13,13,17,16,18,19,20,20,20,22,21,21,22,22,23,23,23,23,23,24,22,23,23,23,23,21,22,22,23,23,23,23,25,23,22,24,23,21,22,21,22,23,23,22,22,24,22,23,21,22,21,21,21,19,21,21,22,23,23,23,23,22,23,23,23,23,22,21,22,22,22,22,21,21,22,22,22,22,20,20,19,20,19,21,21,19,19,18,18,18,18,18,19,17,18,18,19,18,19,19,20,20,21,20,20,20,19,14
1.9,0.05,180,7,9,12,14,14,16,17,17,18,18,19,20,21,21,22,23,23,23,23,23,24,23,21,23,23,22,23,23,24,22,23,22,22,24,24,23,22,23,22,23,24,23,22,22,21,22,21,22,20,20,21,19,21,21,22,21,22,22,21,23,21,21,21,20,20,19,21,22,22,21,22,21,21,21,21,21,20,19,18,20,19,19,19,19,18,19,19,18,17,18,17,18,16,16,17,17,18,18,17,18,18,19,18,19,20,19,19,19,14
1.95,0.05,180,9,11,14,17,17,17,18,19,19,20,20,20,19,21,22,22,22,20,21,21,21,21,21,21,20,22,22,22,22,21,21,21,21,24,21,19,22,20,20,21,22,21,20,21,20,20,21,21,20,21,20,19,20,20,20,21,20,20,19,20,18,18,20,18,18,20,20,20,21,20,20,18,20,19,19,18,19,18,17,18,18,19,19,19,19,18,19,19,18,18,18,17,17,17,17,16,17,17,17,17,18,18,18,18,18,18,20,18,15
2,0.05,180,10,14,13,14,15,16,17,16,19,19,18,18,18,19,20,21,20,20,21,20,21,20,22,21,21,21,20,19,20,21,22,21,22,22,21,22,21,21,19,19,21,19,21,21,23,21,21,21,23,23,22,23,23,21,22,21,22,23,23,23,23,21,22,22,22,21,19,19,21,21,22,21,21,22,20,20,19,19,20,19,19,19,17,18,19,19,19,19,17,18,18,18,17,17,18,18,19,18,18,19,19,19,19,19,20,21,22,19,14
2.05,0.05,180,9,12,14,15,16,17,18,18,19,18,20,20,20,19,19,20,21,21,22,23,22,22,21,22,21,21,21,20,20,20,20,21,22,22,22,21,20,21,21,22,23,21,20,20,21,21,21,21,22,20,20,21,22,20,21,19,19,20,20,21,22,22,21,20,20,21,19,19,21,19,19,19,20,20,20,21,20,19,20,19,19,18,19,18,18,18,20,20,19,19,19,20,19,20,19,19,19,18,19,19,20,19,20,20,20,21,22,16,13
2.1,0.05,180,5,11,13,14,14,15,15,16,16,17,18,19,19,19,21,20,21,22,22,22,21,21,22,23,21,23,21,19,20,20,22,23,24,23,22,22,22,23,24,21,20,19,21,21,21,22,22,21,22,21,21,21,21,20,21,21,20,21,21,21,21,21,20,20,22,20,20,19,20,19,20,20,19,19,18,19,19,20,20,19,19,18,17,19,19,19,19,19,18,17,18,17,18,18,17,18,18,18,19,18,21,23,23,24,22,22,24,22,18
2.15,0.05,180,7,11,13,14,15,15,15,17,18,18,18,18,18,19,20,21,20,21,20,20,20,20,20,20,20,19,19,19,20,21,20,21,20,21,20,20,20,20,20,20,20,19,21,21,20,20,19,20,20,20,20,18,18,18,19,18,20,21,20,20,20,19,20,20,22,21,21,21,21,20,20,20,22,21,20,20,20,19,21,20,19,18,19,19,19,20,20,20,19,18,18,18,17,18,18,18,18,17,19,18,19,20,22,22,25,25,24,23,17
2.2,0.05,180,10,13,15,15,16,16,17,17,18,18,19,20,20,22,22,21,22,21,21,21,22,23,22,22,21,23,22,22,23,23,21,21,20,21,23,23,22,21,21,21,23,23,22,20,21,21,21,21,21,21,21,20,20,20,19,21,21,20,20,21,23,22,24,23,24,21,21,22,22,22,22,20,20,20,20,21,22,21,19,20,19,19,19,20,18,18,18,17,18,18,18,18,18,18,18,20,18,19,19,21,21,22,22,23,23,23,23,21,16
2.25,0.05,180,6,12,13,15,15,17,18,19,20,20,20,20,21,21,21,22,21,22,23,22,23,23,23,20,21,23,23,23,22,23,23,23,23,22,23,22,22,23,23,23,23,24,24,23,22,23,22,22,21,21,21,22,22,23,23,23,23,23,23,21,22,22,21,22,20,21,23,21,23,22,20,20,21,21,23,23,22,24,21,21,21,20,19,20,19,18,18,17,18,18,17,16,17,18,18,19,19,19,19,19,20,20,20,21,22,22,22,23,19
2.3,0.05,180,10,12,15,16,18,18,19,20,18,19,20,20,21,20,22,22,24,23,23,22,22,21,23,23,24,24,25,25,25,23,24,23,23,23,22,21,23,24,24,23,23,21,21,22,23,24,26,27,28,30,32,33,28,22,21,22,21,22,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,19,20,22,22,20,22,20,20,19,19,19,18,18,17,18,19,19,20,19,19,19,18,19,18,20,20,19,19,22,24,25,24,25,24,16
2.35,0.05,180,10,13,16,17,17,18,19,18,19,19,20,20,21,21,22,21,22,23,24,23,24,23,24,24,24,24,24,25,23,24,22,22,21,22,22,23,23,22,22,21,23,23,23,20,21,19,20,21,21,21,21,21,20,21,22,21,21,20,20,20,20,21,22,21,21,20,21,21,22,22,21,19,20,20,20,20,20,19,20,18,19,18,18,19,18,17,17,17,18,18,18,18,18,18,17,18,18,18,19,20,19,20,24,25,27,26,26,21,16
2.4,0.05,180,11,14,16,17,18,18,19,19,21,22,22,22,21,22,21,22,23,23,23,22,21,22,23,23,23,23,23,24,22,21,22,23,21,21,21,20,21,23,22,21,20,20,20,20,21,22,19,19,19,21,21,21,26,20,20,20,21,21,19,20,18,19,19,21,21,22,20,21,20,20,20,20,19,20,20,20,20,21,21,20,20,19,19,19,19,19,18,20,18,18,18,18,18,18,19,19,19,19,19,19,19,20,20,20,20,20,21,18,14
