cube,condition,line,frame_count,area_mean_th1,area_std_th1,area_min_th1,area_max_th1,spatter_mean_th1,spatter_std_th1,spatter_min_th1,spatter_max_th1,area_mean_th2,area_std_th2,area_min_th2,area_max_th2,spatter_mean_th2,spatter_std_th2,spatter_min_th2,spatter_max_th2,area_mean_th3,area_std_th3,area_min_th3,area_max_th3,spatter_mean_th3,spatter_std_th3,spatter_min_th3,spatter_max_th3,area_mean_th5,area_std_th5,area_min_th5,area_max_th5,spatter_mean_th5,spatter_std_th5,spatter_min_th5,spatter_max_th5,area_mean_th10,area_std_th10,area_min_th10,area_max_th10,spatter_mean_th10,spatter_std_th10,spatter_min_th10,spatter_max_th10,area_mean_th25,area_std_th25,area_min_th25,area_max_th25,spatter_mean_th25,spatter_std_th25,spatter_min_th25,spatter_max_th25,area_mean_th50,area_std_th50,area_min_th50,area_max_th50,spatter_mean_th50,spatter_std_th50,spatter_min_th50,spatter_max_th50,area_mean_th75,area_std_th75,area_min_th75,area_max_th75,spatter_mean_th75,spatter_std_th75,spatter_min_th75,spatter_max_th75,area_mean_th100,area_std_th100,area_min_th100,area_max_th100,spatter_mean_th100,spatter_std_th100,spatter_min_th100,spatter_max_th100,area_mean_th150,area_std_th150,area_min_th150,area_max_th150,spatter_mean_th150,spatter_std_th150,spatter_min_th150,spatter_max_th150
1,1,1,275,9443.945454545454,4450.81537133951,443.0,22978.0,411.64775742074545,61.54692265127609,305.64664224664216,803.8322344322343,5916.258181818182,2671.244387355547,354.0,13673.0,457.29630770726396,92.38321782559413,309.47863247863245,843.8179994986214,3710.8254545454547,1580.9105772213204,306.0,8544.0,491.64547782135713,104.89855213392117,312.2588522588522,873.5782661782664,1860.0036363636364,483.04115012496567,237.0,4065.0,528.3893489695475,114.11748756373564,317.82393162393157,996.8180708180706,1011.709090909091,180.39881804967294,174.0,1587.0,555.1033803413699,113.74200131018489,323.3445665445665,840.9103785103785,503.07272727272726,84.49629460309424,106.0,773.0,589.4891664411413,115.5284523413272,330.76043956043947,868.8791208791209,297.75272727272727,46.7211918222262,78.0,489.0,619.1340121527724,116.35273400810051,339.35482295482285,893.2568986568987,209.5890909090909,36.18048531121953,57.0,326.0,640.7785751873893,117.77577601582595,346.0446886446885,939.322023983621,157.24363636363637,29.18571732659262,43.0,256.0,658.8084711901143,118.68325424533388,354.4456654456654,984.9371428571428,93.34545454545454,23.419974522009415,22.0,184.0,689.8768175048856,118.8806194042619,369.4219780219779,1014.3580952380952
1,1,2,275,7926.654545454546,3063.32422537218,1106.0,16642.0,405.192420250792,58.36059937275707,318.7096459096459,962.476219512195,4552.967272727273,1817.7666003847635,767.0,11068.0,446.56357626824035,75.27255425063346,322.06153846153836,994.0963414634148,2785.327272727273,997.7048653520276,574.0,9788.0,476.4045367195376,82.18699015935425,324.6881562881563,1011.8786585365855,1626.5018181818182,470.44886399380096,446.0,7376.0,495.7959628630172,75.8512271116294,327.1496947496947,1059.2426829268293,973.5745454545455,171.98314105345202,258.0,1949.0,518.3887448665722,83.15046145144987,333.38949938949935,1259.3085365853658,486.9381818181818,84.81311967745019,183.0,976.0,551.8307070667636,86.53831395317395,338.3472527472527,1321.1884146341463,277.80727272727273,53.38766576839961,126.0,468.0,582.1487162374192,89.86794975048316,346.3785103785103,1425.4353658536584,195.21454545454546,38.662753597001846,101.0,348.0,602.3746091745163,90.91044733684826,352.50525030525023,1459.4499999999998,146.47636363636363,31.254416203656803,84.0,261.0,619.171248712902,91.34906584597387,358.37020757020747,1487.823780487805,85.6,23.219740817596644,27.0,186.0,648.7934712132599,91.9141928326441,372.44786324786315,1525.1292682926828
1,1,3,275,8479.709090909091,2861.6098817574525,513.0,20396.0,415.6075373412367,56.94054068733297,316.83996048407,713.0130979498861,4885.2872727272725,1700.4207183201931,389.0,11713.0,460.2400400151313,77.76673694573776,324.510990367992,828.7589338019917,2947.5963636363635,984.2985507851193,320.0,8078.0,492.15162555366203,84.6100765756507,332.7142504322054,860.7270064440538,1643.3345454545454,382.8432255533146,251.0,3196.0,515.427895112473,77.693622086206,338.35366757224006,810.3142170329669,916.0436363636363,161.7323206734301,176.0,1483.0,540.1917318243874,76.83465085094062,343.94368979995056,816.3177356020943,452.0690909090909,91.20087095422892,115.0,821.0,572.1731729277892,79.0660420834462,350.1546060755742,854.3920157068064,267.05454545454546,56.078587124537094,78.0,534.0,599.0868982089619,79.65085206099677,357.95282785873053,882.0582460732986,188.29090909090908,39.58111245038367,60.0,392.0,618.486338368515,80.37309267906114,364.45295134601133,903.762107329843,141.55636363636364,29.59753530055786,43.0,276.0,634.5724285461871,80.3706660730408,373.06371943689794,922.8920157068064,83.02181818181818,20.428310933684795,24.0,162.0,663.0246087338113,80.23006446754145,385.7900716226228,952.3674738219897
1,1,4,274,9476.423357664233,3201.9572896904583,1427.0,19854.0,424.32885470966664,58.887750610265414,319.2,703.5008547008547,5477.91605839416,2235.8252963341142,967.0,14020.0,471.73451859117074,74.04112821285212,333.9494505494505,803.2810744810743,3121.0547445255474,1418.2913105312973,662.0,9804.0,510.7967536765248,88.84999023290568,340.1941391941392,828.5387057387059,1661.3649635036497,489.93948495546806,451.0,4358.0,534.376754016847,83.7541754194077,344.2183150183151,883.3786171184892,913.456204379562,184.23974755273088,304.0,1724.0,558.0472377367909,85.77289394960722,348.9311355311355,859.7192800276912,451.9379562043796,96.38066910353339,205.0,856.0,589.1280798773674,89.5477470165404,355.4495726495727,906.0695742471444,271.1788321167883,59.26133625964221,150.0,550.0,615.094945965065,91.76833430476992,363.2481074481075,962.1086881273797,194.54744525547446,40.515739178873524,120.0,362.0,633.8976860692112,92.22343306685205,370.0471306471307,983.2059536171687,147.48540145985402,32.16939888836641,90.0,294.0,650.0891775707722,92.76317598745868,380.3492063492064,1001.5115957078574,87.47445255474453,23.28154567948295,50.0,205.0,679.2788547039526,93.38967508240304,393.2329670329671,1031.0875735548632
1,1,5,275,10503.949090909091,3627.2699913482506,998.0,33289.0,440.6506917403984,72.48599449271794,327.2730158730159,1113.0878010878012,6168.698181818182,2556.7825718693557,757.0,27082.0,492.537085414813,88.59225736884427,337.7343101343102,1181.3543123543125,3741.0654545454545,1925.3010917509812,615.0,22208.0,528.3466872329118,89.76359435429745,351.21221001221005,1265.5003885003887,1941.5163636363636,1066.6168174123154,450.0,16526.0,566.0461043756998,97.04282351329915,359.1565323565324,1414.9277389277393,1014.4,295.7123663906595,321.0,4655.0,598.9765034689993,130.08286568021182,371.6600732600733,2177.919191919192,483.40363636363634,100.05700550392872,208.0,990.0,634.8688360752719,133.21130061542573,381.2954822954823,2218.164724164724,280.80727272727273,55.43096559782662,147.0,505.0,664.0397488685337,135.4953711447593,392.48669108669117,2284.2898212898203,197.68,39.94131331204457,114.0,369.0,684.4046026762833,136.38806902190092,402.5091575091575,2317.3659673659663,148.49818181818182,31.536919149173205,95.0,284.0,701.325655067819,137.66321375368574,412.0925518925519,2350.68609168609,85.96727272727273,22.790644448548733,51.0,181.0,731.7114241567305,139.9207475894148,434.4593406593407,2416.466977466976
1,2,1,216,8571.319444444445,3213.373898255895,1674.0,20457.0,283.89013294887314,56.34577668269246,192.0002442002442,585.7142476697736,5243.138888888889,1992.0385727074465,1157.0,12368.0,321.5354789938562,69.35282452882186,198.54065934065937,615.292378281927,3371.3981481481483,1321.5669251968848,772.0,7956.0,351.98459722948326,79.5968558135452,204.54114774114768,650.5162393162391,1800.4583333333333,491.81750805237897,539.0,3416.0,383.1921635203341,78.39307202605623,210.21367521367517,582.6252487915838,984.6851851851852,179.66579819147697,330.0,1537.0,411.31676997509084,83.84109462433167,216.69279609279604,656.732442422519,507.337962962963,83.2115868641085,223.0,748.0,443.33060498384003,86.39625742034302,223.49084249084245,692.195052601649,300.63425925925924,49.67030684280811,162.0,451.0,472.8685445089406,87.07443521236424,231.95824175824174,727.7384134205288,211.66666666666666,35.26040692187622,124.0,309.0,494.62164993687924,87.54668886346231,241.3431013431013,754.5860108046629,158.30555555555554,27.508065596103012,98.0,233.0,512.9960693719876,88.0121559330781,247.43296703296699,772.4321865226045,89.55092592592592,19.751633759760182,45.0,151.0,546.4198527222571,89.11053769381869,264.6473748473748,803.8731873756042
1,2,2,216,8099.199074074074,2604.568979092509,700.0,17289.0,284.97065279501925,53.656480930556285,189.0788766788767,593.9404686510451,4880.189814814815,2061.783558189896,577.0,13011.0,322.98280307204647,64.37111733679484,200.8507936507936,565.4035326086957,3056.810185185185,1480.0796293918468,500.0,10172.0,346.78821791463486,59.6238563703633,216.96022587773138,571.9191341129633,1676.388888888889,549.2028622928119,394.0,4064.0,374.0910936698575,63.21359484889015,222.46503204235162,575.5311710193766,943.8472222222222,169.81833919108172,248.0,1459.0,398.232107010229,64.22144178630856,229.00696572861523,672.0985678180289,499.49074074074076,88.6764296390274,163.0,761.0,428.34417147622696,65.96189626672695,237.23572025633877,708.3807919123844,296.6203703703704,54.42336058753266,113.0,465.0,457.6445995790782,68.18540622654167,248.1120089161326,740.76200505476,206.33333333333334,38.7675886008651,87.0,318.0,479.8023052302521,70.07429862896859,259.83783783783775,772.8715248525696,153.6435185185185,30.79183024508692,63.0,255.0,497.9336456629714,71.31079895915552,269.35831707996647,796.8824768323504,86.56018518518519,22.56238446082991,37.0,163.0,530.5530918024014,73.39332265657737,292.7812761214822,840.7443133951137
1,2,3,216,8419.837962962964,2598.0953755059645,1230.0,17235.0,287.1715150632285,48.6132522863446,200.63858363858364,580.2462092007195,5018.462962962963,1944.8114681830746,770.0,10845.0,330.7112349884064,67.58913477219134,213.07155067155068,621.4436801375754,3160.699074074074,1403.9761615573696,551.0,7760.0,360.32455135717476,70.814624654605,221.2163614163614,714.5025856496447,1649.648148148148,561.0430813789948,396.0,4673.0,387.65218863798975,69.75706276696107,233.8835164835165,654.4223093371345,908.3981481481482,169.7834099459277,302.0,1491.0,408.75146278000494,69.02325598139568,240.77191697191697,616.47983595352,457.3703703703704,73.09596591602138,203.0,676.0,438.9923277819653,71.99543615250957,249.70818070818072,647.2433356117566,271.77314814814815,41.65710358363928,139.0,430.0,465.5201002363935,73.57327461930215,259.95726495726495,684.7662337662338,192.99074074074073,30.111212188341128,106.0,301.0,484.8045972857022,74.65675977098579,270.4630036630037,706.4002050580998,143.56944444444446,23.326284484235934,81.0,214.0,501.79745565649733,75.77958384282773,281.4043956043956,724.5659603554341,79.63425925925925,15.36260890047914,47.0,135.0,532.913453831122,77.4498956050819,300.8210012210012,758.6206425153794
1,2,4,217,8028.7788018433175,2443.255940671049,912.0,15675.0,303.0239865649693,64.22852781906582,201.77411477411476,666.5439302481556,4869.861751152073,1852.7676767033056,718.0,10599.0,337.54080924950375,62.28702792973707,207.89743589743586,682.7954393024814,2884.4930875576038,1178.642842600356,525.0,7667.0,369.91204028674906,70.42030360309894,217.60317460317458,693.3534540576794,1568.741935483871,464.5622464946364,399.0,4928.0,389.9801151009489,64.32177178325375,231.10695970695969,722.5546613011401,888.7327188940092,193.90938662116528,288.0,2151.0,411.6216649818678,67.19678071765739,244.3360195360195,816.2287055667338,455.5990783410138,78.69383359676381,187.0,791.0,440.2133954543287,72.13506526604459,253.29010989010985,907.6827632461435,275.6958525345622,46.33736865587648,134.0,457.0,465.7837569318688,74.27542011214008,263.5252747252747,946.645875251509,196.00921658986175,31.762655343995974,107.0,327.0,485.2625453660667,75.9254401739313,272.60439560439556,971.9409792085847,147.073732718894,24.901170579012113,84.0,256.0,502.1193440104338,76.92280778327148,283.2444444444444,995.6713615023474,81.59907834101382,15.987915917083843,48.0,155.0,534.0278531296997,78.82241601009464,303.4656898656898,1034.7981220657277
1,2,5,216,9185.893518518518,2935.638887614842,2878.0,17537.0,309.128751329313,57.743921738491906,206.57069597069602,515.7188081936686,5507.365740740741,2055.847950795308,1202.0,13824.0,354.2901321625279,74.67667587778304,218.617094017094,696.6834975369459,3300.560185185185,1370.95716633792,1015.0,9553.0,390.57798305587414,81.60301896492348,227.38949938949935,691.8698788228508,1713.9305555555557,538.7240668259301,695.0,4484.0,418.01502609696115,81.62652594072247,242.70573870573867,758.1796116504854,958.25,202.94236661344684,465.0,1862.0,443.7059572645489,86.9858066037376,248.84639804639806,729.5047355958959,485.94444444444446,87.21411851951382,245.0,760.0,475.6934679574635,90.78629903902751,261.21587301587306,758.1795580110497,288.2546296296296,48.08484955102082,172.0,441.0,504.24367244162687,93.44099275416228,277.5421245421246,783.2813733228098,203.47685185185185,32.129792066512216,133.0,310.0,524.9774137850219,94.54782536673251,289.47008547008556,806.3816101026048,150.28703703703704,23.890975719934087,99.0,243.0,543.3161153687184,95.29520885149722,302.0593406593407,829.4644830307815,82.07407407407408,14.463366049298294,51.0,137.0,576.5462976857785,95.82099396684096,325.17313797313807,865.8456985003946
1,3,1,378,5523.867724867725,2285.033383676018,443.0,14067.0,222.80489500505075,43.61886277221725,142.98388278388276,499.46362339514997,3509.8439153439153,1689.1592315409503,354.0,10140.0,244.75634538845372,40.31161381387961,147.41855921855918,445.7998921251349,2363.1031746031745,1004.0230859297355,290.0,7580.0,264.57148465460796,47.213383343372726,150.29499389499387,534.73250894891,1447.7275132275133,381.1840399489535,235.0,3772.0,285.4082145452264,49.50439285798629,153.97948717948714,613.9728904161893,873.5846560846561,175.10951819489384,165.0,1343.0,305.43225426214667,49.196742430815256,158.4630036630036,483.1937321937322,451.44973544973544,91.94375933625074,109.0,789.0,335.11853879372853,52.95693874700184,163.7616605616605,513.7049699271922,262.45767195767195,55.946824307870905,77.0,492.0,362.54682882887386,55.63401890596798,170.70036630036623,533.879235155988,181.15343915343917,40.25491197242485,55.0,348.0,382.4458015971055,57.864625833279135,176.7772893772893,557.2287822878229,133.5,30.911056051894867,40.0,245.0,398.83878411637,59.60471443577703,183.91746031746024,581.9633228840125,75.25132275132275,21.17170445851964,20.0,161.0,427.14889139207054,62.76277726946728,196.77753357753352,645.655485893417
1,3,2,378,7088.412698412699,3863.8268613985806,344.0,16358.0,243.6161827297613,58.83310354740927,137.2229548229548,519.5798345081214,4373.1984126984125,2964.7293380566775,290.0,13167.0,274.25180559671304,65.6031072050271,143.69523809523804,671.0078554595443,2805.4497354497353,2025.016174437314,259.0,11102.0,299.16063226291277,71.19105489171994,148.24297924297917,583.723802203433,1515.3174603174602,727.56028115271,224.0,6131.0,325.3233996182305,81.10447385330441,151.91282051282045,696.4074558534991,863.5714285714286,178.8000758394174,169.0,1586.0,346.06468507073714,83.44831402679908,155.59999999999994,590.3852190974493,458.9920634920635,84.45087135406939,119.0,742.0,374.16567285163353,87.37471186607235,160.92234432234426,641.28081232493,264.037037037037,50.63620328662431,81.0,449.0,402.5125217027273,90.33995341714702,169.50280830280823,681.6984957488554,183.1931216931217,35.12919850508305,61.0,299.0,422.36009176323944,92.710813396048,175.7702075702075,720.3554610856769,135.65873015873015,28.10557271138808,52.0,245.0,438.7380196576366,94.40968105883547,183.71916971916966,741.154022236756,76.43121693121694,20.537274902572648,27.0,166.0,467.53373206609035,96.91271255783673,198.25299145299138,775.0062132112491
